participant,group,veriStim_resp.rt,veriStim_resp.corr,mult_type,error_distance,interferenceScore,problemType,problemSize,interferenceLevel,mult_problem
10011,BCA,0.7367,1,lure,2,3,non-tie,small-sized,low,6 × 2 = 10
10011,BCA,0.8892,1,lure,3,2,non-tie,small-sized,low,5 × 3 = 12
10011,BCA,0.7017,1,correct,0,7,non-tie,small-sized,low,2 × 8 = 16
10011,BCA,0.9795,1,correct,0,7,non-tie,small-sized,low,9 × 2 = 18
10011,BCA,1.0229,1,lure,5,7,non-tie,large-sized,low,7 × 5 = 30
10011,BCA,0.7156,0,lure,4,10,non-tie,small-sized,high,4 × 3 = 16
10011,BCA,1.0301,1,correct,0,22,non-tie,large-sized,high,6 × 7 = 42
10011,BCA,0.925,1,lure,9,7,non-tie,small-sized,low,2 × 9 = 27
10011,BCA,1.0301,1,lure,4,25,non-tie,large-sized,high,8 × 4 = 28
10011,BCA,0.9696,1,correct,0,9,non-tie,large-sized,high,3 × 9 = 27
10011,BCA,0.8582,1,lure,5,3,tie,small-sized,low,5 × 5 = 30
10011,BCA,1.1781,1,lure,2,7,non-tie,small-sized,low,9 × 2 = 16
10011,BCA,0.8,1,lure,5,7,non-tie,large-sized,low,5 × 7 = 40
10011,BCA,0.9375,1,lure,4,5,tie,small-sized,low,4 × 4 = 20
10011,BCA,0.6603,1,correct,0,8,non-tie,small-sized,high,4 × 5 = 20
10011,BCA,0.9238,1,correct,0,3,non-tie,small-sized,low,2 × 6 = 12
10011,BCA,0.695,1,lure,7,7,tie,large-sized,low,7 × 7 = 56
10011,BCA,0.8357,1,lure,3,13,non-tie,small-sized,high,3 × 7 = 24
10011,BCA,1.2748,1,lure,6,11,non-tie,large-sized,high,6 × 8 = 54
10011,BCA,0.8326,1,lure,3,10,non-tie,small-sized,high,3 × 4 = 15
10011,BCA,0.6747,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
10011,BCA,0.788,1,lure,3,2,non-tie,small-sized,low,3 × 5 = 18
10011,BCA,0.9933,1,correct,0,13,non-tie,large-sized,high,6 × 9 = 54
10011,BCA,1.1947,1,correct,0,9,non-tie,large-sized,high,7 × 8 = 56
10011,BCA,0.723,1,lure,9,6,tie,large-sized,low,9 × 9 = 72
10011,BCA,1.9319,1,lure,9,9,non-tie,large-sized,high,3 × 9 = 18
10011,BCA,0.9847,1,lure,3,13,non-tie,small-sized,high,7 × 3 = 18
10011,BCA,1.3297,1,correct,0,19,non-tie,large-sized,high,8 × 9 = 72
10011,BCA,0.6394,1,lure,6,4,tie,large-sized,low,6 × 6 = 30
10011,BCA,0.8581,1,lure,4,17,non-tie,large-sized,high,4 × 7 = 32
10011,BCA,0.6255,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
10011,BCA,0.8295,1,lure,5,6,non-tie,large-sized,low,9 × 5 = 40
10011,BCA,0.7858,1,lure,8,19,tie,large-sized,high,8 × 8 = 72
10011,BCA,0.7919,1,correct,0,9,non-tie,large-sized,high,5 × 8 = 40
10011,BCA,0.9041,1,lure,6,22,non-tie,large-sized,high,6 × 7 = 48
10011,BCA,0.9934,1,correct,0,10,non-tie,small-sized,high,4 × 3 = 12
10011,BCA,0.5725,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
10011,BCA,0.7293,1,correct,0,7,non-tie,small-sized,low,2 × 9 = 18
10011,BCA,0.608,0,lure,2,1,non-tie,small-sized,low,4 × 2 = 6
10011,BCA,0.6055,1,correct,0,0,non-tie,small-sized,low,5 × 2 = 10
10011,BCA,1.5526,1,lure,7,17,non-tie,large-sized,high,9 × 7 = 56
10011,BCA,1.4817,1,lure,5,9,non-tie,large-sized,high,8 × 5 = 35
10011,BCA,0.834,1,correct,0,8,non-tie,small-sized,high,3 × 6 = 18
10011,BCA,0.9099,1,correct,0,11,non-tie,large-sized,high,8 × 6 = 48
10011,BCA,0.8403,1,lure,9,19,non-tie,large-sized,high,8 × 9 = 63
10011,BCA,1.2301,1,lure,4,9,non-tie,large-sized,high,9 × 4 = 32
10011,BCA,0.8027,1,lure,2,1,non-tie,small-sized,low,2 × 4 = 10
10011,BCA,0.733,1,lure,2,0,non-tie,small-sized,low,3 × 2 = 4
10011,BCA,1.0702,1,correct,0,17,non-tie,large-sized,high,4 × 7 = 28
10011,BCA,0.6344,0,lure,4,5,tie,small-sized,low,4 × 4 = 12
10011,BCA,0.904,1,correct,0,4,non-tie,small-sized,low,2 × 7 = 14
10011,BCA,0.9585,1,lure,9,9,non-tie,large-sized,high,4 × 9 = 27
10011,BCA,1.1254,1,lure,4,12,non-tie,small-sized,high,4 × 6 = 28
10011,BCA,0.7851,1,correct,0,0,non-tie,small-sized,low,2 × 5 = 10
10011,BCA,0.9411,1,correct,0,13,non-tie,large-sized,high,9 × 6 = 54
10011,BCA,1.1813,1,correct,0,9,non-tie,large-sized,high,9 × 4 = 36
10011,BCA,0.8199,1,lure,5,0,non-tie,small-sized,low,5 × 2 = 15
10011,BCA,1.0555,1,correct,0,8,non-tie,small-sized,high,5 × 4 = 20
10011,BCA,0.6687,1,correct,0,2,non-tie,small-sized,low,3 × 5 = 15
10011,BCA,0.7318,1,correct,0,8,non-tie,small-sized,high,6 × 3 = 18
10011,BCA,0.8338,1,lure,2,0,non-tie,small-sized,low,2 × 5 = 12
10011,BCA,0.9472,1,lure,4,8,non-tie,small-sized,high,5 × 4 = 16
10011,BCA,0.8402,1,correct,0,9,non-tie,large-sized,high,9 × 3 = 27
10011,BCA,1.0074,1,lure,4,12,non-tie,small-sized,high,6 × 4 = 20
10011,BCA,0.8204,1,correct,0,25,non-tie,large-sized,high,4 × 8 = 32
10011,BCA,0.9172,1,lure,3,8,non-tie,small-sized,high,3 × 6 = 21
10011,BCA,0.6803,1,correct,0,12,non-tie,small-sized,high,4 × 6 = 24
10011,BCA,0.9761,1,correct,0,17,non-tie,large-sized,high,9 × 7 = 63
10011,BCA,0.5911,1,correct,0,1,non-tie,small-sized,low,2 × 4 = 8
10011,BCA,0.7853,1,lure,2,0,tie,small-sized,low,2 × 2 = 6
10011,BCA,1.5143,1,lure,3,13,non-tie,small-sized,high,8 × 3 = 21
10011,BCA,0.8827,1,lure,2,7,non-tie,small-sized,low,2 × 8 = 18
10011,BCA,0.9247,1,correct,0,19,non-tie,large-sized,high,9 × 8 = 72
10011,BCA,0.6722,1,correct,0,9,non-tie,large-sized,high,8 × 5 = 40
10011,BCA,0.6667,1,lure,2,7,non-tie,small-sized,low,8 × 2 = 14
10011,BCA,0.9209,1,lure,2,4,non-tie,small-sized,low,7 × 2 = 12
10011,BCA,1.3335,1,lure,4,8,non-tie,small-sized,high,4 × 5 = 24
10011,BCA,1.2025,1,lure,5,9,non-tie,large-sized,high,5 × 8 = 45
10011,BCA,1.1267,1,lure,6,22,non-tie,large-sized,high,7 × 6 = 36
10011,BCA,2.0207,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
10011,BCA,0.7798,1,lure,2,3,non-tie,small-sized,low,2 × 6 = 14
10011,BCA,0.7741,1,lure,5,6,non-tie,large-sized,low,6 × 5 = 25
10011,BCA,0.6897,1,correct,0,10,non-tie,small-sized,high,3 × 4 = 12
10011,BCA,0.7247,1,lure,5,3,tie,small-sized,low,5 × 5 = 20
10011,BCA,0.6783,1,correct,0,0,non-tie,small-sized,low,3 × 2 = 6
10011,BCA,0.5489,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
10011,BCA,0.8272,1,lure,5,6,non-tie,large-sized,low,5 × 6 = 35
10011,BCA,0.6122,1,correct,0,3,non-tie,small-sized,low,6 × 2 = 12
10011,BCA,0.6637,1,correct,0,6,non-tie,large-sized,low,5 × 6 = 30
10011,BCA,0.6598,1,correct,0,1,non-tie,small-sized,low,4 × 2 = 8
10011,BCA,0.866,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
10011,BCA,0.7026,1,correct,0,13,non-tie,small-sized,high,7 × 3 = 21
10011,BCA,0.9385,1,lure,8,19,non-tie,large-sized,high,9 × 8 = 64
10011,BCA,0.5698,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
10011,BCA,0.7849,1,correct,0,12,non-tie,small-sized,high,6 × 4 = 24
10011,BCA,0.9134,1,lure,3,0,tie,small-sized,low,3 × 3 = 12
10011,BCA,0.9134,1,correct,0,7,non-tie,large-sized,low,5 × 7 = 35
10011,BCA,0.7435,1,correct,0,6,non-tie,large-sized,low,6 × 5 = 30
10011,BCA,0.8092,0,lure,7,9,non-tie,large-sized,high,7 × 8 = 63
10011,BCA,0.8962,0,lure,8,19,tie,large-sized,high,8 × 8 = 56
10011,BCA,0.7297,1,correct,0,6,non-tie,large-sized,low,5 × 9 = 45
10011,BCA,0.7724,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
10011,BCA,0.8446,1,correct,0,11,non-tie,large-sized,high,6 × 8 = 48
10011,BCA,0.6959,1,lure,2,4,non-tie,small-sized,low,2 × 7 = 16
10011,BCA,1.2149,1,lure,6,13,non-tie,large-sized,high,9 × 6 = 48
10011,BCA,2.2493,0,lure,5,6,non-tie,large-sized,low,5 × 6 = 35
10011,BCA,1.428,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
10011,BCA,1.3077,1,correct,0,13,non-tie,large-sized,high,9 × 6 = 54
10011,BCA,1.3308,1,correct,0,9,non-tie,large-sized,high,8 × 5 = 40
10011,BCA,0.7369,1,correct,0,7,non-tie,small-sized,low,2 × 8 = 16
10011,BCA,0.7112,1,correct,0,8,non-tie,small-sized,high,3 × 6 = 18
10011,BCA,1.3195,1,correct,0,8,non-tie,small-sized,high,6 × 3 = 18
10011,BCA,6.4072,1,lure,9,17,non-tie,large-sized,high,7 × 9 = 54
10011,BCA,1.4796,1,correct,0,9,non-tie,large-sized,high,7 × 8 = 56
10011,BCA,0.6197,1,correct,0,0,non-tie,small-sized,low,2 × 5 = 10
10011,BCA,0.9564,1,correct,0,13,non-tie,small-sized,high,8 × 3 = 24
10011,BCA,0.8157,1,correct,0,7,non-tie,small-sized,low,8 × 2 = 16
10011,BCA,0.8757,1,correct,0,7,non-tie,small-sized,low,9 × 2 = 18
10011,BCA,0.6628,0,lure,3,13,non-tie,small-sized,high,8 × 3 = 21
10011,BCA,0.963,1,correct,0,25,non-tie,large-sized,high,8 × 4 = 32
10011,BCA,0.6157,1,correct,0,12,non-tie,small-sized,high,6 × 4 = 24
10011,BCA,0.7437,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
10011,BCA,0.9449,1,lure,3,13,non-tie,small-sized,high,3 × 8 = 27
10011,BCA,2.646,1,correct,0,6,non-tie,large-sized,low,9 × 5 = 45
10011,BCA,0.8062,1,lure,9,6,tie,large-sized,low,9 × 9 = 90
10011,BCA,1.821,1,lure,5,7,non-tie,large-sized,low,5 × 7 = 40
10011,BCA,1.4413,1,correct,0,9,non-tie,large-sized,high,9 × 3 = 27
10011,BCA,0.7155,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
10011,BCA,0.8513,1,lure,4,12,non-tie,small-sized,high,4 × 6 = 28
10011,BCA,0.9929,1,lure,6,22,non-tie,large-sized,high,6 × 7 = 48
10011,BCA,0.8711,1,correct,0,9,non-tie,large-sized,high,8 × 7 = 56
10011,BCA,0.6579,1,correct,0,8,non-tie,small-sized,high,4 × 5 = 20
10011,BCA,1.4352,1,lure,4,17,non-tie,large-sized,high,7 × 4 = 24
10011,BCA,1.0512,1,lure,2,7,non-tie,small-sized,low,9 × 2 = 16
10011,BCA,0.8284,1,lure,7,7,tie,large-sized,low,7 × 7 = 56
10011,BCA,0.7949,1,correct,0,13,non-tie,large-sized,high,6 × 9 = 54
10011,BCA,0.7317,1,correct,0,4,non-tie,small-sized,low,7 × 2 = 14
10011,BCA,0.6274,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
10011,BCA,0.6813,1,correct,0,9,non-tie,large-sized,high,5 × 8 = 40
10011,BCA,0.6808,1,lure,3,9,non-tie,large-sized,high,9 × 3 = 24
10011,BCA,2.4653,1,lure,8,19,non-tie,large-sized,high,9 × 8 = 64
10011,BCA,1.3552,1,correct,0,13,non-tie,small-sized,high,7 × 3 = 21
10011,BCA,0.7989,1,lure,5,9,non-tie,large-sized,high,8 × 5 = 35
10011,BCA,0.7852,1,correct,0,13,non-tie,small-sized,high,3 × 7 = 21
10011,BCA,1.2537,1,lure,5,9,non-tie,large-sized,high,5 × 8 = 45
10011,BCA,0.8493,1,correct,0,17,non-tie,large-sized,high,7 × 4 = 28
10011,BCA,0.76,1,lure,4,10,non-tie,small-sized,high,4 × 3 = 16
10011,BCA,0.7019,1,correct,0,17,non-tie,large-sized,high,4 × 7 = 28
10011,BCA,0.8548,1,correct,0,19,non-tie,large-sized,high,8 × 9 = 72
10011,BCA,0.7185,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
10011,BCA,0.6133,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
10011,BCA,0.8216,1,lure,3,10,non-tie,small-sized,high,3 × 4 = 15
10011,BCA,0.9514,1,lure,4,5,tie,small-sized,low,4 × 4 = 12
10011,BCA,1.2871,1,lure,6,13,non-tie,large-sized,high,9 × 6 = 48
10011,BCA,1.1468,1,lure,2,7,non-tie,small-sized,low,2 × 8 = 18
10011,BCA,0.9104,1,lure,6,4,tie,large-sized,low,6 × 6 = 30
10011,BCA,0.9031,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
10011,BCA,0.751,1,lure,2,0,tie,small-sized,low,2 × 2 = 6
10011,BCA,0.8131,1,lure,2,0,tie,small-sized,low,2 × 2 = 2
10011,BCA,0.7788,1,correct,0,9,non-tie,large-sized,high,3 × 9 = 27
10011,BCA,1.2564,1,lure,4,25,non-tie,large-sized,high,4 × 8 = 36
10011,BCA,1.299,0,correct,0,22,non-tie,large-sized,high,6 × 7 = 42
10011,BCA,1.5771,1,correct,0,10,non-tie,small-sized,high,4 × 3 = 12
10011,BCA,0.6947,1,correct,0,6,non-tie,large-sized,low,6 × 5 = 30
10011,BCA,0.6872,1,correct,0,0,non-tie,small-sized,low,2 × 3 = 6
10011,BCA,0.8199,1,lure,4,5,tie,small-sized,low,4 × 4 = 20
10011,BCA,1.215,1,correct,0,11,non-tie,large-sized,high,8 × 6 = 48
10011,BCA,1.1619,1,lure,7,9,non-tie,large-sized,high,7 × 8 = 63
10011,BCA,1.126,1,correct,0,12,non-tie,small-sized,high,4 × 6 = 24
10011,BCA,0.8613,1,correct,0,9,non-tie,large-sized,high,4 × 9 = 36
10011,BCA,0.7093,1,lure,5,6,non-tie,large-sized,low,6 × 5 = 25
10011,BCA,0.6506,1,correct,0,6,non-tie,large-sized,low,5 × 6 = 30
10011,BCA,0.757,1,correct,0,3,non-tie,small-sized,low,6 × 2 = 12
10011,BCA,0.7899,1,lure,8,19,tie,large-sized,high,8 × 8 = 56
10011,BCA,0.8561,1,correct,0,9,non-tie,large-sized,high,9 × 4 = 36
10011,BCA,0.6046,1,correct,0,0,non-tie,small-sized,low,5 × 2 = 10
10011,BCA,0.6601,1,correct,0,7,non-tie,small-sized,low,2 × 9 = 18
10011,BCA,1.2367,1,lure,7,17,non-tie,large-sized,high,9 × 7 = 56
10011,BCA,0.7703,1,correct,0,25,non-tie,large-sized,high,4 × 8 = 32
10011,BCA,1.7644,1,lure,9,19,non-tie,large-sized,high,8 × 9 = 63
10011,BCA,0.6531,1,correct,0,3,non-tie,small-sized,low,2 × 6 = 12
10011,BCA,0.9251,1,lure,4,17,non-tie,large-sized,high,4 × 7 = 32
10011,BCA,1.0043,1,lure,7,9,non-tie,large-sized,high,8 × 7 = 49
10011,BCA,0.8752,1,correct,0,17,non-tie,large-sized,high,9 × 7 = 63
10011,BCA,0.9172,1,lure,4,25,non-tie,large-sized,high,8 × 4 = 28
10011,BCA,1.2366,1,lure,9,9,non-tie,large-sized,high,3 × 9 = 18
10011,BCA,0.7957,1,correct,0,7,non-tie,large-sized,low,7 × 5 = 35
10011,BCA,0.7095,1,lure,2,0,non-tie,small-sized,low,2 × 3 = 8
10011,BCA,0.6716,1,correct,0,2,non-tie,small-sized,low,3 × 5 = 15
10011,BCA,0.8275,1,lure,6,22,non-tie,large-sized,high,7 × 6 = 36
10011,BCA,0.8553,1,correct,0,11,non-tie,large-sized,high,6 × 8 = 48
10011,BCA,0.4798,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
10011,BCA,0.9449,1,lure,5,7,non-tie,large-sized,low,7 × 5 = 30
10011,BCA,0.8201,1,lure,3,2,non-tie,small-sized,low,3 × 5 = 18
10011,BCA,0.796,1,lure,9,7,non-tie,small-sized,low,2 × 9 = 27
10011,BCA,0.6748,0,lure,4,8,non-tie,small-sized,high,4 × 5 = 24
10011,BCA,0.7541,1,correct,0,7,non-tie,large-sized,low,5 × 7 = 35
10011,BCA,1.0008,1,correct,0,10,non-tie,small-sized,high,3 × 4 = 12
10011,BCA,0.988,1,correct,0,13,non-tie,small-sized,high,3 × 8 = 24
10011,BCA,0.9045,1,correct,0,22,non-tie,large-sized,high,7 × 6 = 42
10011,BCA,0.7448,1,lure,2,4,non-tie,small-sized,low,7 × 2 = 12
10011,BCA,0.6878,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
10011,BCA,0.9029,1,correct,0,19,non-tie,large-sized,high,9 × 8 = 72
10011,BCA,1.0086,1,lure,9,6,non-tie,large-sized,low,5 × 9 = 36
10011,BCA,0.7373,1,lure,7,7,tie,large-sized,low,7 × 7 = 42
10011,BCA,0.5422,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
10011,BCA,0.5559,1,correct,0,1,non-tie,small-sized,low,2 × 4 = 8
10011,BCA,0.9793,1,lure,2,0,non-tie,small-sized,low,3 × 2 = 4
10011,BCA,0.8713,1,correct,0,6,non-tie,large-sized,low,5 × 9 = 45
10011,BCA,1.3612,1,lure,5,0,non-tie,small-sized,low,5 × 2 = 15
10011,BCA,1.0795,1,lure,5,3,tie,small-sized,low,5 × 5 = 20
10011,BCA,0.7293,1,lure,2,3,non-tie,small-sized,low,2 × 6 = 14
10011,BCA,0.5787,1,correct,0,0,non-tie,small-sized,low,3 × 2 = 6
10011,BCA,0.7988,1,lure,3,8,non-tie,small-sized,high,3 × 6 = 21
10011,BCA,0.7854,1,lure,3,0,tie,small-sized,low,3 × 3 = 6
10011,BCA,0.9774,1,lure,3,0,tie,small-sized,low,3 × 3 = 12
10011,BCA,0.6149,1,correct,0,2,non-tie,small-sized,low,5 × 3 = 15
10011,BCA,1.7085,1,correct,0,17,non-tie,large-sized,high,7 × 9 = 63
10011,BCA,0.7858,1,lure,3,13,non-tie,small-sized,high,7 × 3 = 18
10011,BCA,0.8823,1,correct,0,4,non-tie,small-sized,low,2 × 7 = 14
10011,BCA,0.7715,1,lure,2,3,non-tie,small-sized,low,6 × 2 = 10
10011,BCA,0.8008,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
10011,BCA,0.6908,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
10011,BCA,1.035,1,lure,2,7,non-tie,small-sized,low,8 × 2 = 14
10011,BCA,1.321,1,lure,3,8,non-tie,small-sized,high,6 × 3 = 15
10011,BCA,0.4963,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
10011,BCA,0.7098,1,correct,0,1,non-tie,small-sized,low,4 × 2 = 8
10011,BCA,0.7711,1,lure,2,1,non-tie,small-sized,low,4 × 2 = 6
10011,BCA,0.9823,1,lure,6,11,non-tie,large-sized,high,6 × 8 = 54
10011,BCA,1.0512,1,lure,4,12,non-tie,small-sized,high,6 × 4 = 20
10011,BCA,0.7022,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
10011,BCA,0.6542,1,lure,5,3,tie,small-sized,low,5 × 5 = 30
10011,BCA,1.3546,1,lure,9,9,non-tie,large-sized,high,4 × 9 = 27
10011,BCA,1.3132,1,lure,9,6,tie,large-sized,low,9 × 9 = 72
10011,BCA,1.0667,1,lure,3,2,non-tie,small-sized,low,5 × 3 = 12
10011,BCA,0.7667,1,lure,2,0,non-tie,small-sized,low,2 × 5 = 12
10011,BCA,1.7828,1,lure,9,13,non-tie,large-sized,high,6 × 9 = 45
10011,BCA,0.5776,1,correct,0,8,non-tie,small-sized,high,5 × 4 = 20
10011,BCA,0.8476,1,lure,8,19,tie,large-sized,high,8 × 8 = 72
10011,BCA,1.1911,0,lure,5,6,non-tie,large-sized,low,9 × 5 = 40
10011,BCA,1.0566,0,lure,6,11,non-tie,large-sized,high,8 × 6 = 42
10011,BCA,5.0497,1,lure,6,4,tie,large-sized,low,6 × 6 = 42
10011,BCA,0.7977,1,lure,3,13,non-tie,small-sized,high,3 × 7 = 24
10011,BCA,0.8804,1,lure,4,9,non-tie,large-sized,high,9 × 4 = 32
10011,BCA,1.0127,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
10011,BCA,0.7095,1,lure,2,1,non-tie,small-sized,low,2 × 4 = 10
10011,BCA,0.6589,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
10011,BCA,1.6097,1,lure,2,4,non-tie,small-sized,low,2 × 7 = 16
10011,BCA,1.0114,1,lure,4,8,non-tie,small-sized,high,5 × 4 = 16
10012,CAB,2.1954,1,lure,3,13,non-tie,small-sized,high,7 × 3 = 18
10012,CAB,1.4261,1,correct,0,22,non-tie,large-sized,high,6 × 7 = 42
10012,CAB,0.9307,1,correct,0,19,tie,large-sized,high,8 × 8 = 64
10012,CAB,0.8813,1,correct,0,7,non-tie,small-sized,low,8 × 2 = 16
10012,CAB,1.2083,1,lure,6,22,non-tie,large-sized,high,6 × 7 = 48
10012,CAB,5.1681,1,lure,4,12,non-tie,small-sized,high,4 × 6 = 28
10012,CAB,2.1287,1,correct,0,1,non-tie,small-sized,low,4 × 2 = 8
10012,CAB,2.159,1,correct,0,11,non-tie,large-sized,high,6 × 8 = 48
10012,CAB,0.7931,1,correct,0,0,tie,small-sized,low,3 × 3 = 9
10012,CAB,1.6766,1,lure,6,11,non-tie,large-sized,high,6 × 8 = 54
10012,CAB,1.427,1,lure,4,17,non-tie,large-sized,high,4 × 7 = 32
10012,CAB,1.0493,1,correct,0,8,non-tie,small-sized,high,6 × 3 = 18
10012,CAB,0.8859,1,correct,0,10,non-tie,small-sized,high,4 × 3 = 12
10012,CAB,0.7443,1,correct,0,0,non-tie,small-sized,low,2 × 3 = 6
10012,CAB,2.4276,1,correct,0,17,non-tie,large-sized,high,9 × 7 = 63
10012,CAB,2.1318,1,correct,0,19,non-tie,large-sized,high,9 × 8 = 72
10012,CAB,0.7611,1,correct,0,0,non-tie,small-sized,low,2 × 5 = 10
10012,CAB,2.0245,1,lure,5,6,non-tie,large-sized,low,6 × 5 = 25
10012,CAB,2.1359,1,correct,0,11,non-tie,large-sized,high,8 × 6 = 48
10012,CAB,1.4603,1,lure,3,0,tie,small-sized,low,3 × 3 = 12
10012,CAB,3.2101,1,lure,3,13,non-tie,small-sized,high,8 × 3 = 21
10012,CAB,1.7506,1,lure,2,0,non-tie,small-sized,low,2 × 3 = 8
10012,CAB,2.1187,1,lure,9,13,non-tie,large-sized,high,6 × 9 = 45
10012,CAB,1.3585,1,correct,0,7,non-tie,large-sized,low,5 × 7 = 35
10012,CAB,0.8863,1,correct,0,13,non-tie,small-sized,high,7 × 3 = 21
10012,CAB,0.8157,1,correct,0,0,tie,small-sized,low,2 × 2 = 4
10012,CAB,0.7756,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
10012,CAB,0.7746,1,correct,0,7,tie,large-sized,low,7 × 7 = 49
10012,CAB,2.1852,1,lure,6,13,non-tie,large-sized,high,9 × 6 = 48
10012,CAB,1.1424,1,lure,3,13,non-tie,small-sized,high,3 × 7 = 24
10012,CAB,0.8808,1,correct,0,3,tie,small-sized,low,5 × 5 = 25
10012,CAB,1.5646,1,lure,5,6,non-tie,large-sized,low,5 × 6 = 35
10012,CAB,1.2918,1,correct,0,9,non-tie,large-sized,high,5 × 8 = 40
10012,CAB,0.802,1,correct,0,0,non-tie,small-sized,low,5 × 2 = 10
10012,CAB,1.6628,1,lure,4,8,non-tie,small-sized,high,5 × 4 = 16
10012,CAB,0.9918,1,correct,0,17,non-tie,large-sized,high,7 × 4 = 28
10012,CAB,1.1113,1,lure,6,4,tie,large-sized,low,6 × 6 = 30
10012,CAB,1.6517,1,lure,4,25,non-tie,large-sized,high,4 × 8 = 36
10012,CAB,0.7969,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
10012,CAB,1.3464,1,correct,0,2,non-tie,small-sized,low,5 × 3 = 15
10012,CAB,1.9397,1,correct,0,6,non-tie,large-sized,low,9 × 5 = 45
10012,CAB,0.9583,1,lure,2,4,non-tie,small-sized,low,7 × 2 = 12
10012,CAB,1.6056,1,lure,9,9,non-tie,large-sized,high,4 × 9 = 27
10012,CAB,0.8796,1,correct,0,4,tie,large-sized,low,6 × 6 = 36
10012,CAB,1.3767,1,correct,0,9,non-tie,large-sized,high,8 × 5 = 40
10012,CAB,0.7906,1,correct,0,6,non-tie,large-sized,low,5 × 6 = 30
10012,CAB,0.9069,1,lure,2,0,tie,small-sized,low,2 × 2 = 6
10012,CAB,0.8845,0,lure,3,8,non-tie,small-sized,high,6 × 3 = 15
10012,CAB,0.8236,1,correct,0,13,non-tie,small-sized,high,3 × 7 = 21
10012,CAB,1.3593,0,correct,0,9,non-tie,large-sized,high,4 × 9 = 36
10012,CAB,1.3622,1,correct,0,5,tie,small-sized,low,4 × 4 = 16
10012,CAB,0.9896,1,correct,0,6,non-tie,large-sized,low,5 × 9 = 45
10012,CAB,0.9439,1,lure,2,3,non-tie,small-sized,low,6 × 2 = 10
10012,CAB,0.9915,1,lure,2,1,non-tie,small-sized,low,4 × 2 = 6
10012,CAB,1.0086,1,correct,0,12,non-tie,small-sized,high,6 × 4 = 24
10012,CAB,0.6999,1,correct,0,6,tie,large-sized,low,9 × 9 = 81
10012,CAB,0.9113,1,correct,0,9,non-tie,large-sized,high,3 × 9 = 27
10012,CAB,1.1498,1,lure,8,19,tie,large-sized,high,8 × 8 = 72
10012,CAB,2.0112,1,correct,0,9,non-tie,large-sized,high,7 × 8 = 56
10012,CAB,1.5064,1,lure,2,7,non-tie,small-sized,low,2 × 8 = 18
10012,CAB,1.7133,1,lure,5,7,non-tie,large-sized,low,7 × 5 = 30
10012,CAB,2.8635,1,correct,0,7,non-tie,large-sized,low,7 × 5 = 35
10012,CAB,0.8803,1,correct,0,3,non-tie,small-sized,low,6 × 2 = 12
10012,CAB,0.9829,1,correct,0,13,non-tie,small-sized,high,8 × 3 = 24
10012,CAB,1.1492,1,lure,5,9,non-tie,large-sized,high,8 × 5 = 35
10012,CAB,0.7278,1,correct,0,13,non-tie,small-sized,high,3 × 8 = 24
10012,CAB,0.9437,1,lure,9,6,tie,large-sized,low,9 × 9 = 90
10012,CAB,2.3771,1,lure,4,10,non-tie,small-sized,high,4 × 3 = 16
10012,CAB,1.1678,1,lure,3,13,non-tie,small-sized,high,3 × 8 = 27
10012,CAB,1.0629,1,lure,3,10,non-tie,small-sized,high,3 × 4 = 15
10012,CAB,0.9031,1,lure,5,6,non-tie,large-sized,low,9 × 5 = 40
10012,CAB,1.0819,0,lure,6,11,non-tie,large-sized,high,8 × 6 = 42
10012,CAB,1.0325,1,lure,7,17,non-tie,large-sized,high,9 × 7 = 56
10012,CAB,1.1769,1,lure,7,9,non-tie,large-sized,high,7 × 8 = 63
10012,CAB,0.8973,1,correct,0,2,non-tie,small-sized,low,3 × 5 = 15
10012,CAB,1.5454,1,lure,9,6,non-tie,large-sized,low,5 × 9 = 36
10012,CAB,1.5479,1,correct,0,19,non-tie,large-sized,high,8 × 9 = 72
10012,CAB,1.4993,1,lure,2,0,tie,small-sized,low,2 × 2 = 2
